id,like,reply,retweet,view,username,text,time,text_clean,text_preprocessed,polarity_score,polarity
91,0,1,2,353,@nahceah006,"gais tolong bantu rt atau tag in di getcont nyaa mereka atas nama penipu karena mereka nipu kaka ku tiket prj, plss bantu akuu terimakasih #zonauang #zonaba   082289312107 an indri  083129416866 gaada nama di getcont  ig nya : saymeerikaa & kaefcyi",2023-07-16 18:36:05,gais tolong bantu retweet atau tag ini di getcont nya mereka atas nama penipu karena mereka tipu kakak ku tiket prj pl bantu aku terima kasih an indri tidak ada nama di getcont instagram nya saymeerikaa kaefcyi,"['gais', 'tolong', 'bantu', 'retweet', 'tag', 'getcont', 'nya', 'nama', 'tipu', 'tipu', 'kakak', 'ku', 'tiket', 'prj', 'pl', 'bantu', 'terima', 'kasih', 'an', 'indri', 'nama', 'getcont', 'instagram', 'nya', 'saymeerikaa', 'kaefcyi']",-3,negative
92,0,0,0,84,@gessyayu,american donat cuman ada di prj ya? ada gak sih selain di prj? brownies nya enak bgtttttt,2023-07-16 18:29:20,american donat hanya ada di prj iya ada enggak sih selain di prj brownies nya enak banget,"['american', 'donat', 'prj', 'iya', 'sih', 'prj', 'brownies', 'nya', 'enak', 'banget']",3,positive
93,0,0,0,47,@donbeoljima,Motivasi ke prj mau beli pop ice matcha tp nyampe tmpt samsek lupa plg malah beli chatime anj goblok,2023-07-16 18:27:27,motivasi ke prj mau beli pop ice matcha tapi sampai tempat sama sekali lupa paling bahkan beli chatime anjing bodoh,"['motivasi', 'prj', 'beli', 'pop', 'ice', 'matcha', 'lupa', 'beli', 'chatime', 'anjing', 'bodoh']",-5,negative
94,0,0,0,39,@everyonewonuu,Mak gue ngajak ke prj pas udh wayah ginih nutup ,2023-07-16 18:22:34,ibu aku mengajak ke prj pas udah wayah ginih menutup,"['ajak', 'prj', 'pas', 'udah', 'wayah', 'ginih', 'tutup']",2,positive
95,0,3,0,102,@Vndr__,"ANJEEEENNGGG TAMAT JUGA ARC PRJ!!!1!1!1  AYO YANG AJAKAN NONGKRONGNYA GUA TOLAK TOLAKIN SEBULAN, LANGSUNG BOOK AKU SEKARANG JUGA!!!!",2023-07-16 18:17:28,anjing tamat juga arc prj ayo yang ajakan nongkrongnya aku tolak tolakin sebulan langsung book saya sekarang juga,"['anjing', 'tamat', 'arc', 'prj', 'ayo', 'aja', 'nongkrongnya', 'tolak', 'tolakin', 'bulan', 'langsung', 'book']",-3,negative
96,0,0,0,23,@AjivanPrj,"kenapa ya anjing, kontol banget hari ini",2023-07-16 18:05:51,kenapa iya anjing kontol banget hari ini,"['iya', 'anjing', 'kontol', 'banget']",-9,negative
97,0,0,0,56,@giyuws,gue org kemayoran tp ke PRJ sekali seumur idup dan kapok,2023-07-16 18:03:22,aku orang kemayoran tapi ke prj sekali seumur hidup dan kapok,"['orang', 'mayor', 'prj', 'umur', 'hidup', 'kapok']",-3,negative
98,0,0,0,269,@__almoond,"jastipers prj, ada yang bisa jastip koper yg di metaverse kah? drop domisili kalian jg yah  #zonauang #zonajajan",2023-07-16 18:02:29,jastipers prj ada yang bisa jasa titip koper yang di metaverse kah drop domisili kalian juga ya,"['jastipers', 'prj', 'jasa', 'titip', 'koper', 'metaverse', 'kah', 'drop', 'domisili', 'ya']",1,positive
99,0,0,0,103,@kyeomkyeom_yu,Sumpil prj last day super penuh,2023-07-16 18:01:35,sumpil prj last hari super penuh,"['sumpil', 'prj', 'last', 'super', 'penuh']",2,positive
100,0,1,0,135,@ayatolatte,Rada kesel sih Temen dari jogja tiba-tiba pap foto abis dari prj Tau gitu kan bisa ketemu... Tapi yaudah lah,2023-07-16 17:44:55,agak kesal sih teman dari yoyakarta tiba tiba pap foto habis dari prj tahu begitu kan bisa ketemu tapi ya sudah lah,"['kesal', 'sih', 'teman', 'yoyakarta', 'pap', 'foto', 'habis', 'prj', 'ketemu', 'ya']",5,positive
101,0,0,0,68,@rainbowsky316,Ke prj kali y?,2023-07-16 17:33:54,ke prj kali ya,"['prj', 'kali', 'ya']",0,neutral
102,0,0,0,31,@lullalouvv,Gilaa prj pengap bener,2023-07-16 17:30:51,gila prj pengap benar,"['gila', 'prj', 'pengap']",-10,negative
103,0,2,0,160,@nndrfaal,"jdkan kmrn gue ke prj trs di stand tv gtu lagi di puter film gue penasaran soalnya kek seru bgt tuh film kan wkwk, trs adek gue blng coba cari di google karea gue udh tau pemainnya si dwayne johnson kan, gue cari satu2 trailer film dia trs ketemu wkw ternyata dari netflix",2023-07-16 17:25:22,jadikan kemarin aku ke prj terus di stand televisi gitu lagi di putar film aku penasaran soalnya kayak seru banget itu film kan wkwk terus adik aku bilang coba cari di google karea aku udah tahu pemainnya sih dwayne johnson kan aku cari satu trailer film dia terus ketemu wkwk ternyata dari netflix,"['jadi', 'kemarin', 'prj', 'stand', 'televisi', 'gitu', 'putar', 'film', 'penasaran', 'kayak', 'seru', 'banget', 'film', 'wkwk', 'adik', 'bilang', 'coba', 'cari', 'google', 'karea', 'udah', 'main', 'sih', 'dwayne', 'johnson', 'cari', 'trailer', 'film', 'ketemu', 'wkwk', 'netflix']",-8,negative
104,0,0,0,54,@sekarminati,"Udah tau paling gak betah ditempat rame, malah ngide ke PRJ, pushengggg pusheng",2023-07-16 17:16:27,sudah tahu paling enggak betah ditempat ramai bahkan memberi ide ke prj pusing pusing,"['betah', 'tempat', 'ramai', 'ide', 'prj', 'pusing', 'pusing']",-17,negative
105,0,0,0,317,@JakartaFairID,"Berhubung dengan menuju berakhirnya #JakartaFair2023, Mimin mau bahas lagi kilas balik produk-produk yang diskon besar-besaran! Produk-produk yang intinya bikin gak bisa move on dari #JakartaFair! ",2023-07-16 17:15:50,berhubung dengan menuju berakhirnya admin mau bahas lagi kilas balik produk produk yang diskon besar besaran produk produk yang intinya buat enggak bisa pindah on dari,"['hubung', 'admin', 'bahas', 'kilas', 'produk', 'produk', 'diskon', 'besar', 'produk', 'produk', 'inti', 'pindah', 'on']",17,positive
106,0,0,0,82,@itslouily,Pengen ke prj deh,2023-07-16 17:12:02,mau ke prj deh,"['prj', 'deh']",0,neutral
107,0,0,0,32,@528_zip,LAGI DI PRJ GADAPET SINYAL WDYM HAOBIN SAMA BAEKHYUN CHALLENGE,2023-07-16 17:11:59,lagi di prj gadapet sinyal wdym haobin sama baekhyun challenge,"['prj', 'gadapet', 'sinyal', 'wdym', 'haobin', 'baekhyun', 'challenge']",2,positive
108,0,1,0,22,@luvyourselftoo,ngerasa bersalah bgt karena ak yg ngajak dia ke prj,2023-07-16 17:11:24,merasa bersalah banget karena aku yang mengajak dia ke prj,"['salah', 'banget', 'ajak', 'prj']",-5,negative
109,0,0,0,35,@luvyourselftoo,"nyesel banget ke prj semalem, rame bgt ampe hp nya dia kecopetan",2023-07-16 17:11:02,menyesal banget ke prj semalam ramai banget sampai handphone nya dia kecopetan,"['sesal', 'banget', 'prj', 'malam', 'ramai', 'banget', 'handphone', 'nya', 'copet']",-6,negative
110,0,0,0,45,@pomichyeodai,badan lg mengkretektek diajakin ke prj gk dlu,2023-07-16 17:08:30,badan lagi mengkretektek diajak ke prj gak dulu,"['badan', 'mengkretektek', 'ajak', 'prj', 'gak']",-2,negative
111,0,0,0,27,@SharkBee198,Last day PRJ 2023  Sendirian pula  Makin ga jelas aing gabutnya,2023-07-16 16:54:49,last hari prj sendirian pula makin tidak jelas saya gabutnya,"['last', 'prj', 'gabutnya']",0,neutral
112,8,7,0,1845,@buahnanaaas,Prj tu sampe kapan?,2023-07-16 16:51:50,prj itu sampai kapan,['prj'],0,neutral
113,0,0,0,68,@Ciiciliaa,Batal prj part kesekian kali,2023-07-16 16:45:14,batal prj part kesekian kali,"['batal', 'prj', 'part', 'sekian', 'kali']",-5,negative
114,0,1,0,144,@nindiayuwono,ke prj hari terakhir berburu diskon ke prj hari terakhir kerja kerja kerja,2023-07-16 16:40:15,ke prj hari terakhir berburu diskon ke prj hari terakhir kerja kerja kerja,"['prj', 'buru', 'diskon', 'prj', 'kerja', 'kerja', 'kerja']",0,neutral
115,0,0,0,40,@lilcraicmofo,bisa bisanya hp gue sempet ilang di prj,2023-07-16 16:35:01,bisa bisanya handphone aku sempat hilang di prj,"['bisa', 'handphone', 'hilang', 'prj']",-4,negative
116,0,0,0,18,@9pmfleurd,KAK NAMJUUUUUN AKU LAGI DI PRJ ,2023-07-16 16:29:04,kak namjun saya lagi di prj,"['kak', 'namjun', 'prj']",0,neutral
117,4,4,0,152,@masharena_,"Gue butuh soda gembira biar sugar rush.... terus gue typo jeplak kenceng ""iya gue mau cari sugar daddy di PRJ biar aktif"" ehhhhh pada ngakak dan gue yg panik wkwkwk maksudnya mau nyari sod gembira wey",2023-07-16 16:22:25,aku butuh soda gembira supaya sugar rush terus aku salah penulisan jiplak kencang iya aku mau cari sugar daddy di prj supaya aktif eh pada tertawa dan aku yang panik wkwk maksudnya mau mencari soda gembira he,"['butuh', 'soda', 'gembira', 'sugar', 'rush', 'salah', 'tulis', 'jiplak', 'kencang', 'iya', 'cari', 'sugar', 'daddy', 'prj', 'aktif', 'eh', 'tertawa', 'panik', 'wkwk', 'maksud', 'cari', 'soda', 'gembira', 'he']",-4,negative
118,0,0,0,67,@sushibackflips,prj experience: duduk ngemper di lorong,2023-07-16 16:18:16,prj experience duduk ngemper di lorong,"['prj', 'experience', 'duduk', 'ngemper', 'lorong']",-4,negative
119,0,0,0,32,@everybodygoesbl,"Dasar  @XLXplor  provider sampah! Udah gue gak bisa mention gegara kesel di PRJ gak ada sinyal!!! Di blok pula, sinyal lo busuk bayar ratusan ribu perbulan!",2023-07-16 16:16:01,dasar penyedia sampah sudah aku enggak bisa mention gara-gara kesal di prj enggak ada sinyal di blok pula sinyal kamu busuk bayar ratusan ribu perbulan,"['dasar', 'sedia', 'sampah', 'mention', 'gara-gara', 'kesal', 'prj', 'sinyal', 'blok', 'sinyal', 'busuk', 'bayar', 'ratus', 'ribu', 'bulan']",-23,negative
120,0,0,0,43,@notyourcaffein,Temen gue malah buka jastipan di PRJ wkwkwkwkkw,2023-07-16 15:53:42,teman aku bahkan buka jastipan di prj wkwk,"['teman', 'buka', 'jastipan', 'prj', 'wkwk']",2,positive
121,0,0,0,146,@addicted_gurll,siapa di prj ,2023-07-16 15:49:36,siapa di prj,['prj'],0,neutral
122,0,1,0,177,@chikavio,eh prj tuh masiiiih adaa? sampe hari ini?,2023-07-16 15:45:43,eh prj itu masih ada sampai hari ini,"['eh', 'prj']",0,neutral
123,0,2,0,92,@jenjwin,GUE LUPA ADA FANMEET 127 DAN SKRG GUE DI PRJ OMG DAH TELAT BGT GMN DONG PANIK HUEEEEEEEEEEEEEEEEEEEEEEEE,2023-07-16 15:40:27,aku lupa ada fanmeet dan sekarang aku di prj oh my god sudah terlambat banget gimana dong panik hue,"['lupa', 'fanmeet', 'prj', 'oh', 'my', 'god', 'lambat', 'banget', 'gimana', 'panik', 'hue']",-9,negative
124,0,0,0,53,@bearleytea,ehehehehe w beneran ga ke prj taun ini ehehehehehhe,2023-07-16 15:10:23,ehehehehe aku benaran tidak ke prj tahun ini ehehehehehhe,"['ehehehehe', 'benar', 'prj', 'ehehehehehhe']",0,neutral
125,0,0,0,47,@wahyuutomos,Makanan di Prj adalah makanan-makanan lawak,2023-07-16 15:10:15,makanan di prj adalah makanan makanan lawak,"['makan', 'prj', 'makan', 'makan', 'lawak']",0,neutral
126,0,0,0,58,@giekive,prj penuh kali,2023-07-16 15:09:51,prj penuh kali,"['prj', 'penuh', 'kali']",-2,negative
127,5,0,2,517,@JakartaFairID,"Bentar lagi Mimin akan mengumumkan GIVE AWAY tiket konser #JakartaFair2023, siap-siapin jantung ya!",2023-07-16 15:09:34,sebentar lagi admin akan mengumumkan give away tiket konser siap siapkan jantung iya,"['sebentar', 'admin', 'umum', 'give', 'away', 'tiket', 'konser', 'siap', 'jantung', 'iya']",1,positive
128,0,0,0,59,@gyneannisa,"Last day prj nih, yuk",2023-07-16 15:08:51,last hari prj ini yuk,"['last', 'prj', 'yuk']",4,positive
129,0,0,0,297,@ininianinuni,open jastip snack ah mumpung di prj wkwk  #jastip #prj #zonauang #zonajajanᅠᅠᅠ,2023-07-16 15:07:41,open jasa titip makanan ringan ah selagi di prj wkwk,"['open', 'jasa', 'titip', 'makan', 'ringan', 'ah', 'selagi', 'prj', 'wkwk']",0,neutral
130,0,0,0,317,@ChacaVarma,udah bisa ke PRJ belom?,2023-07-16 15:00:41,sudah bisa ke prj belum,['prj'],0,neutral
131,0,0,0,37,@lifewithmeong,ke prj siang2 tu diuji nya ama panas matahari,2023-07-16 14:59:30,ke prj siang itu diuji nya sama panas matahari,"['prj', 'siang', 'uji', 'nya', 'panas', 'matahari']",4,positive
132,0,0,0,50,@downteown,prj lagi prj lagi,2023-07-16 14:48:41,prj lagi prj lagi,"['prj', 'prj']",0,neutral
133,2,0,1,339,@JakartaFairID,"Nah, supaya makin nyaman lagi, jangan sampai kita membuang sampah sembarangan ya Sobat JFK! Agar Sobat JFK lain yang sedang berkunjung ke #JakartaFair2023 juga bisa merasakan kebersihan serta keindahannya!",2023-07-16 14:43:19,nah supaya makin nyaman lagi jangan sampai kita membuang sampah sembarangan iya sobat jfk agar sobat jfk lain yang sedang berkunjung ke juga bisa merasakan kebersihan serta keindahannya,"['nyaman', 'buang', 'sampah', 'sembarang', 'iya', 'sobat', 'jfk', 'sobat', 'jfk', 'kunjung', 'rasa', 'bersih', 'indah']",-4,negative
134,11,6,2,3601,@atleastitsy,Akhirnya gak ke PRJ sama sekali tahun ini ,2023-07-16 14:32:59,akhirnya enggak ke prj sama sekali tahun ini,['prj'],0,neutral
135,0,0,0,154,@havinguasdinner,demi apa th ini gue blm ke prj,2023-07-16 14:26:22,demi apa tahun ini aku belum ke prj,['prj'],0,neutral
136,0,0,0,135,@bang_paus,Wah baru tahu hari ini PRJ terakhir ,2023-07-16 14:24:23,wah baru tahu hari ini prj terakhir,['prj'],0,neutral
137,0,0,0,49,@segotiwulll,"Tgl 18 agustus prj neh, hiling ku mung neng prj teros",2023-07-16 14:24:11,tanggal agustus prj nih hiling ku mung neng prj terus,"['tanggal', 'agustus', 'prj', 'nih', 'hiling', 'ku', 'mung', 'neng', 'prj']",0,neutral
138,0,0,0,73,@nireenzz,"kmrn ke prj trs hari ini ke dufan, tiap ga ada gua mereka jalan jalan mulu jancok",2023-07-16 14:09:01,kemarin ke prj terus hari ini ke dufan tiap tidak ada aku mereka jalan jalan terus jancuk,"['kemarin', 'prj', 'dufan', 'jalan', 'jalan', 'jancuk']",0,neutral
139,0,0,0,126,@lisakwardh,"Mantep bgt abis kondangan ke prj, pegel bgt cuy pen copot heels rasanya",2023-07-16 14:00:37,mantap banget habis kondangan ke prj pegal banget coy pengen copot heels rasanya,"['mantap', 'banget', 'habis', 'kondangan', 'prj', 'pegal', 'banget', 'coy', 'ken', 'copot', 'heels']",3,positive
140,2,0,1,313,@JakartaFairID,"Anyway, Mimin mau ngucapin SELAMAT DATANG di hari terakhir #JakartaFair2023 untuk para pengunjung! Habiskan waktu kalian sebaik mungkin ya Sobat JFK!",2023-07-16 13:46:35,anyway admin mau mengucapkan selamat datang di hari terakhir untuk para pengunjung habiskan waktu kalian sebaik mungkin iya sobat jfk,"['anyway', 'admin', 'selamat', 'unjung', 'habis', 'iya', 'sobat', 'jfk']",8,positive
141,0,1,0,98,@raeezloserw,pen ke prj :( tp keknya hri ini terakhir yakk???,2023-07-16 13:43:20,pengen ke prj tapi kayaknya hari ini terakhir ya,"['ken', 'prj', 'kayak', 'ya']",-3,negative
142,0,0,3,851,@aledreaz,"//. Cekikikan liat mimin Asta lagi pada buka sewa mixlr di tl, udah kayak sales di PRJ.",2023-07-16 13:41:43,cekikikan lihat admin asta lagi pada buka sewa mixlr di timeline sudah seperti sales di prj,"['cekikik', 'lihat', 'admin', 'asta', 'buka', 'sewa', 'mixlr', 'timeline', 'sales', 'prj']",3,positive
143,0,0,0,32,@bgsbgs12,Yahhh PRJ terakhirr,2023-07-16 13:41:21,ya prj terakhirr,"['ya', 'prj', 'terakhirr']",0,neutral
144,0,1,0,210,@aciel,PRJ yuk … rame gak sih jam segini? Dari parkiran sampe PRJ jauh gak seh gaes?,2023-07-16 13:41:10,prj yuk ramai enggak sih jam segini dari parkiran sampai prj jauh enggak sih guys,"['prj', 'yuk', 'ramai', 'sih', 'jam', 'gin', 'parkir', 'prj', 'sih', 'guys']",4,positive
145,0,0,0,19,@vickypotterfox1,Ok gw ke PRJ ..waspada guys..,2023-07-16 13:36:54,ok aku ke prj waspada teman-teman,"['ok', 'prj', 'waspada', 'teman']",5,positive
146,0,0,0,41,@angelicsersi,batre hp gue low & batre pb gue juga low. gue lagi di prj & gue gatau apakah di sini ada charge station atau enggak :(,2023-07-16 13:36:34,baterai handphone aku kalau baterai power bank aku juga kalau aku lagi di prj aku enggak tau apakah di sini ada charge station atau tidak,"['baterai', 'handphone', 'baterai', 'power', 'bank', 'prj', 'tau', 'charge', 'station']",-6,negative
147,1,0,0,251,@profilneed,temen2 yang mau order cosrx nanti dulu yaa barang udh ada tapi aku belum bisa restock di shopee karna masih urusin jastip ,2023-07-16 13:33:24,teman yang mau order cosrx nanti dulu ya barang udah ada tapi saya belum bisa restock di shopee karena masih mengurusi jasa titip,"['teman', 'order', 'cosrx', 'ya', 'barang', 'udah', 'restock', 'shopee', 'urus', 'jasa', 'titip']",6,positive
148,0,0,0,67,@debykaa,Tinggal di deket prj kepleset sampe malah blm ke prj sampe skrg dah hari terakhir ,2023-07-16 13:32:29,tinggal di dekat prj kepleset sampai bahkan belum ke prj sampai sekarang sudah hari terakhir,"['tinggal', 'prj', 'kepleset', 'prj']",-3,negative
149,3,2,0,207,@bakmiejawaa,Ke prj hari terakhir kayaknya seruww nih,2023-07-16 13:19:36,ke prj hari terakhir sepertinya seru ini,"['prj', 'seru']",3,positive
150,0,0,0,92,@hyunlixssi,"prj hari terakhir gila bgt, semangat my crew fellas",2023-07-16 13:15:57,prj hari terakhir gila banget semangat my crew fellas,"['prj', 'gila', 'banget', 'semangat', 'my', 'crew', 'fellas']",1,positive
151,0,0,0,41,@pulangsoree_,PRJ jakarta ini mengingatkan pada acara MTD. Knapa skarang kok gak ada lagii yaakk?,2023-07-16 13:14:39,prj jakarta ini mengingatkan pada acara mtd kenapa sekarang kok enggak ada lagi ya,"['prj', 'jakarta', 'acara', 'mtd', 'ya']",0,neutral
152,0,0,0,84,@karinahelma,"Weekend gini ngeri ngeri sedep klo pergi ketempat rameee, contohnya prj mana hari terakhir kan gk kebayang bangetttt",2023-07-16 13:10:10,akhir pekan begini ngeri ngeri sedep kalau pergi ke tempat ramai contohnya prj mana hari terakhir kan gak terbayang banget,"['pekan', 'ngeri', 'ngeri', 'sedep', 'pergi', 'ramai', 'contoh', 'prj', 'gak', 'bayang', 'banget']",-14,negative
153,0,1,0,135,@JoseAndre89,"Ritual tiap tahun ke prj, beli celana bahan. Lumayan promo kan. Cuma nyari ukurannya susah soalnya mesti 29 slimfit",2023-07-16 12:48:56,ritual tiap tahun ke prj beli celana bahan lumayan promo kan cuma mencari ukurannya susah soalnya mesti slim fit,"['ritual', 'prj', 'beli', 'celana', 'bahan', 'lumayan', 'promo', 'cari', 'ukur', 'susah', 'mesti', 'slim', 'fit']",-4,negative
154,0,0,0,41,@Bebanor78005428,Ke PRJ pas penutupan udh kayak mau bertempur alias siap2 desek2an sama org banyak,2023-07-16 12:48:27,ke prj pas penutupan udah seperti mau bertempur alias siap desekan sama orang banyak,"['prj', 'pas', 'tutup', 'udah', 'tempur', 'alias', 'desekan', 'orang']",-1,negative
155,0,2,0,100,@piseanlit,ak ni ke prj cuma ngincer piring cantik doang,2023-07-16 12:39:52,aku ini ke prj cuma mengincar piring cantik doang,"['prj', 'incar', 'piring', 'cantik', 'doang']",1,positive
156,0,0,0,125,@cestmoi_mo,"PRJ udah last day aja. Blm mampir gw :,",2023-07-16 12:37:47,prj sudah last hari saja belum mampir aku,"['prj', 'last', 'mampir']",-1,negative
157,0,1,0,46,@VerloHalim,"GW MENYESAL GA KE PRJ KEMAREN,ADA VANESSAAMANDAA",2023-07-16 12:32:29,aku menyesal tidak ke prj kemarin ada vanessa amanda,"['sesal', 'prj', 'kemarin', 'vanessa', 'amanda']",-3,negative
158,0,3,0,387,@diazastroo,Min kl ke prj dari lebak bukus rute nya gimana?  @PT_Transjakarta,2023-07-16 12:05:40,min kalo ke prj dari lebak bukus rute nya bagaimana transjakarta,"['min', 'kalo', 'prj', 'lebak', 'bukus', 'rute', 'nya', 'transjakarta']",-2,negative
159,0,2,0,147,@gerryagustian_,Ada yang mau ke prj? Ada 1 tix free ni,2023-07-16 12:01:40,ada yang mau ke prj ada tix bebas ini,"['prj', 'tix', 'bebas']",-4,negative
160,0,1,0,129,@Jihyosimpp,siapa yang hari ini ke prj???mehhh  aku dari kecil tiap tahun ke prj and liat prj sekarang rame banget uhh lautan manusia ,2023-07-16 11:59:11,siapa yang hari ini ke prj meh saya dari kecil tiap tahun ke prj dan lihat prj sekarang ramai banget uh lautan manusia,"['prj', 'meh', 'prj', 'lihat', 'prj', 'ramai', 'banget', 'uh', 'laut', 'manusia']",-1,negative
161,0,4,0,903,@BiroJodohFess, ada yg planning mau ke PRJ hari ini?? Yuk barengan siapa tau jodoh,2023-07-16 11:54:42,ada yang planning mau ke prj hari ini yuk barengan siapa tahu jodoh,"['planning', 'prj', 'yuk', 'bareng', 'jodoh']",4,positive
162,0,0,0,48,@tincggi,ya allah prj panas bgt,2023-07-16 11:48:56,iya allah prj panas banget,"['iya', 'allah', 'prj', 'panas', 'banget']",6,positive
163,0,2,0,221,@ama1709,Ada yang masih open jastip prj gk ya?  #zonauangᅠ  #zonajajan  #jastip,2023-07-16 11:39:40,ada yang masih open jasa titip prj gak iya,"['open', 'jasa', 'titip', 'prj', 'gak', 'iya']",1,positive
164,0,1,0,195,@lukumadess,hari ini prj terakhir yaAllahh pgn bgtt ke prj wkakwkwk,2023-07-16 11:39:39,hari ini prj terakhir ya allah pengen banget ke prj wkwk,"['prj', 'ya', 'allah', 'ken', 'banget', 'prj', 'wkwk']",5,positive
165,0,1,0,185,@mochigula,"Udah terakhir aja prj, tapi yang bilang dan janjiin mau main dan ajak kesana malah ngilang tak berbekas wkwk",2023-07-16 11:33:56,sudah terakhir saja prj tapi yang bilang dan janjiin mau main dan ajak kesana bahkan hilang tidak berbekas wkwk,"['prj', 'bilang', 'janjiin', 'main', 'ajak', 'kesana', 'hilang', 'bekas', 'wkwk']",-2,negative
166,0,0,0,71,@ygpunyakopken,ke prj hari terakhir worth ga sih,2023-07-16 11:32:18,ke prj hari terakhir bernilai tidak sih,"['prj', 'nila', 'sih']",2,positive
167,2,1,0,129,@indodana_id,PRJ hari terakhir nih? Gimana udah borong apa aja sob?,2023-07-16 11:31:14,prj hari terakhir ini bagaimana sudah borong apa saja bro,"['prj', 'borong', 'bro']",1,positive
168,0,0,0,100,@unicorntaatto,"suka seneng liat temen pada have fun di weekend. kemarin 2 sahabat ku keliatan seneng semua suka bgt liatnya. yang 1 ke prj, yang 1 nonton epik high, aku nya ke dufan. kaya kita bertiga udh lama bgt gak ketemu, tapi seneng mereka terlihat ""fine with their life"" i hope soo.",2023-07-16 11:26:44,suka senang lihat teman pada have fun di akhir pekan kemarin sahabat ku kelihatan senang semua suka banget lihatnya yang ke prj yang menonton epik high saya nya ke dufan kayak kita bertiga udah lama banget enggak ketemu tapi senang mereka terlihat fine dengan their life saya hope jadi,"['suka', 'senang', 'lihat', 'teman', 'have', 'fun', 'pekan', 'kemarin', 'sahabat', 'ku', 'senang', 'suka', 'banget', 'lihat', 'prj', 'tonton', 'epik', 'high', 'nya', 'dufan', 'kayak', 'tiga', 'udah', 'banget', 'ketemu', 'senang', 'fine', 'their', 'life', 'hope']",22,positive
